stress_level,method,metric,mean,ci95,n
0.8,oracle_precontact_risk,lead_time_margin,0.417128,0.001883,10
0.8,oracle_precontact_risk,recovery_success,0.498056,0.012705,10
0.8,oracle_precontact_risk,robust_utility,0.372613,0.014526,10
0.8,oracle_precontact_risk,task_success,0.604722,0.013703,10
0.8,particle_friction_belief,auroc,0.553884,0.016512,10
0.8,particle_friction_belief,average_precision,0.806918,0.016669,10
0.8,particle_friction_belief,control_chatter,0.099561,0.000714,10
0.8,particle_friction_belief,damage_rate,0.097222,0.011649,10
0.8,particle_friction_belief,early_recall,0.970754,0.006420,10
0.8,particle_friction_belief,ece,0.075388,0.009751,10
0.8,particle_friction_belief,false_alarm_rate,0.960543,0.008976,10
0.8,particle_friction_belief,gross_slip,0.450556,0.019203,10
0.8,particle_friction_belief,intervention_cost,0.287793,0.001619,10
0.8,particle_friction_belief,lead_time_margin,0.347069,0.001842,10
0.8,particle_friction_belief,recovery_success,0.212778,0.011281,10
0.8,particle_friction_belief,robust_utility,-0.058081,0.016347,10
0.8,particle_friction_belief,task_success,0.295000,0.010822,10
0.8,precontact_microslip_v4,auroc,0.520372,0.017884,10
0.8,precontact_microslip_v4,average_precision,0.795619,0.005560,10
0.8,precontact_microslip_v4,control_chatter,0.172069,0.000878,10
0.8,precontact_microslip_v4,damage_rate,0.093056,0.010015,10
0.8,precontact_microslip_v4,early_recall,0.955404,0.007375,10
0.8,precontact_microslip_v4,ece,0.129408,0.006743,10
0.8,precontact_microslip_v4,false_alarm_rate,0.941339,0.017471,10
0.8,precontact_microslip_v4,gross_slip,0.430278,0.021078,10
0.8,precontact_microslip_v4,intervention_cost,0.419283,0.002005,10
0.8,precontact_microslip_v4,lead_time_margin,0.386793,0.001846,10
0.8,precontact_microslip_v4,recovery_success,0.221667,0.010761,10
0.8,precontact_microslip_v4,robust_utility,-0.064861,0.023891,10
0.8,precontact_microslip_v4,task_success,0.306944,0.017842,10
0.8,recovery_aware_grasp_mpc,auroc,0.522960,0.022318,10
0.8,recovery_aware_grasp_mpc,average_precision,0.791792,0.013972,10
0.8,recovery_aware_grasp_mpc,control_chatter,0.103065,0.000954,10
0.8,recovery_aware_grasp_mpc,damage_rate,0.086111,0.009395,10
0.8,recovery_aware_grasp_mpc,early_recall,0.942113,0.005047,10
0.8,recovery_aware_grasp_mpc,ece,0.115056,0.013424,10
0.8,recovery_aware_grasp_mpc,false_alarm_rate,0.926038,0.021982,10
0.8,recovery_aware_grasp_mpc,gross_slip,0.382222,0.017804,10
0.8,recovery_aware_grasp_mpc,intervention_cost,0.366213,0.002092,10
0.8,recovery_aware_grasp_mpc,lead_time_margin,0.366038,0.001954,10
0.8,recovery_aware_grasp_mpc,recovery_success,0.299444,0.015416,10
0.8,recovery_aware_grasp_mpc,robust_utility,0.063942,0.023246,10
0.8,recovery_aware_grasp_mpc,task_success,0.392778,0.016931,10
0.8,tactile_temporal_filter,auroc,0.543680,0.017080,10
0.8,tactile_temporal_filter,average_precision,0.801777,0.013083,10
0.8,tactile_temporal_filter,control_chatter,0.050572,0.000794,10
0.8,tactile_temporal_filter,damage_rate,0.123333,0.010619,10
0.8,tactile_temporal_filter,early_recall,0.699620,0.012370,10
0.8,tactile_temporal_filter,ece,0.175195,0.012602,10
0.8,tactile_temporal_filter,false_alarm_rate,0.642705,0.016670,10
0.8,tactile_temporal_filter,gross_slip,0.585000,0.016755,10
0.8,tactile_temporal_filter,intervention_cost,0.175730,0.001672,10
0.8,tactile_temporal_filter,lead_time_margin,0.255839,0.002816,10
0.8,tactile_temporal_filter,recovery_success,0.065556,0.007708,10
0.8,tactile_temporal_filter,robust_utility,-0.248333,0.010198,10
0.8,tactile_temporal_filter,task_success,0.143889,0.005493,10
0.8,vision_gap_threshold,auroc,0.536029,0.027906,10
0.8,vision_gap_threshold,average_precision,0.797531,0.016675,10
0.8,vision_gap_threshold,control_chatter,0.042087,0.002077,10
0.8,vision_gap_threshold,damage_rate,0.133611,0.010471,10
0.8,vision_gap_threshold,early_recall,0.508243,0.028711,10
0.8,vision_gap_threshold,ece,0.211186,0.016609,10
0.8,vision_gap_threshold,false_alarm_rate,0.459039,0.039489,10
0.8,vision_gap_threshold,gross_slip,0.587222,0.014202,10
0.8,vision_gap_threshold,intervention_cost,0.145826,0.004715,10
0.8,vision_gap_threshold,lead_time_margin,0.329093,0.002280,10
0.8,vision_gap_threshold,recovery_success,0.065833,0.006695,10
0.8,vision_gap_threshold,robust_utility,-0.245396,0.010566,10
0.8,vision_gap_threshold,task_success,0.139444,0.006117,10
1.0,calibrated_precontact_microslip_v5,auroc,0.529602,0.034279,10
1.0,calibrated_precontact_microslip_v5,average_precision,0.820394,0.022097,10
1.0,calibrated_precontact_microslip_v5,control_chatter,0.134927,0.001458,10
1.0,calibrated_precontact_microslip_v5,damage_rate,0.093056,0.009508,10
1.0,calibrated_precontact_microslip_v5,early_recall,0.963458,0.003873,10
1.0,calibrated_precontact_microslip_v5,ece,0.098599,0.015908,10
1.0,calibrated_precontact_microslip_v5,false_alarm_rate,0.942602,0.020208,10
1.0,calibrated_precontact_microslip_v5,gross_slip,0.448889,0.018206,10
1.0,calibrated_precontact_microslip_v5,intervention_cost,0.342382,0.002767,10
1.0,calibrated_precontact_microslip_v5,lead_time_margin,0.313718,0.002108,10
1.0,calibrated_precontact_microslip_v5,recovery_success,0.245556,0.012657,10
1.0,calibrated_precontact_microslip_v5,robust_utility,-0.049371,0.020839,10
1.0,calibrated_precontact_microslip_v5,task_success,0.308611,0.014997,10
1.0,conformal_precontact_risk,auroc,0.507216,0.026657,10
1.0,conformal_precontact_risk,average_precision,0.816182,0.017655,10
1.0,conformal_precontact_risk,control_chatter,0.061810,0.001249,10
1.0,conformal_precontact_risk,damage_rate,0.115278,0.009369,10
1.0,conformal_precontact_risk,early_recall,0.845998,0.011099,10
1.0,conformal_precontact_risk,ece,0.112662,0.016698,10
1.0,conformal_precontact_risk,false_alarm_rate,0.819412,0.020256,10
1.0,conformal_precontact_risk,gross_slip,0.525000,0.013893,10
1.0,conformal_precontact_risk,intervention_cost,0.238075,0.002998,10
1.0,conformal_precontact_risk,lead_time_margin,0.263080,0.001792,10
1.0,conformal_precontact_risk,recovery_success,0.159444,0.008403,10
1.0,conformal_precontact_risk,robust_utility,-0.151851,0.014709,10
1.0,conformal_precontact_risk,task_success,0.222222,0.014564,10
1.0,ensemble_uncertainty_guard,auroc,0.518894,0.022934,10
1.0,ensemble_uncertainty_guard,average_precision,0.821590,0.016263,10
1.0,ensemble_uncertainty_guard,control_chatter,0.191788,0.001136,10
1.0,ensemble_uncertainty_guard,damage_rate,0.090555,0.007268,10
1.0,ensemble_uncertainty_guard,early_recall,0.997673,0.001912,10
1.0,ensemble_uncertainty_guard,ece,0.105314,0.013501,10
1.0,ensemble_uncertainty_guard,false_alarm_rate,0.991916,0.005355,10
1.0,ensemble_uncertainty_guard,gross_slip,0.437500,0.013969,10
1.0,ensemble_uncertainty_guard,intervention_cost,0.455004,0.002604,10
1.0,ensemble_uncertainty_guard,lead_time_margin,0.314043,0.001728,10
1.0,ensemble_uncertainty_guard,recovery_success,0.258056,0.015747,10
1.0,ensemble_uncertainty_guard,robust_utility,-0.055279,0.014526,10
1.0,ensemble_uncertainty_guard,task_success,0.323611,0.014883,10
1.0,force_derivative_detector,auroc,0.505121,0.021429,10
1.0,force_derivative_detector,average_precision,0.815868,0.011887,10
1.0,force_derivative_detector,control_chatter,0.034057,0.001088,10
1.0,force_derivative_detector,damage_rate,0.138889,0.009218,10
1.0,force_derivative_detector,early_recall,0.461575,0.017729,10
1.0,force_derivative_detector,ece,0.313955,0.013310,10
1.0,force_derivative_detector,false_alarm_rate,0.457796,0.028417,10
1.0,force_derivative_detector,gross_slip,0.633889,0.013673,10
1.0,force_derivative_detector,intervention_cost,0.126071,0.002243,10
1.0,force_derivative_detector,lead_time_margin,0.211744,0.002723,10
1.0,force_derivative_detector,recovery_success,0.032500,0.005911,10
1.0,force_derivative_detector,robust_utility,-0.295443,0.010667,10
1.0,force_derivative_detector,task_success,0.106944,0.011165,10
1.0,friction_cone_margin,auroc,0.545552,0.023661,10
1.0,friction_cone_margin,average_precision,0.838341,0.020626,10
1.0,friction_cone_margin,control_chatter,0.103464,0.001390,10
1.0,friction_cone_margin,damage_rate,0.104167,0.010683,10
1.0,friction_cone_margin,early_recall,0.934083,0.008686,10
1.0,friction_cone_margin,ece,0.108247,0.010050,10
1.0,friction_cone_margin,false_alarm_rate,0.923080,0.021672,10
1.0,friction_cone_margin,gross_slip,0.498611,0.014614,10
1.0,friction_cone_margin,intervention_cost,0.286839,0.002716,10
1.0,friction_cone_margin,lead_time_margin,0.253534,0.001487,10
1.0,friction_cone_margin,recovery_success,0.185278,0.007659,10
1.0,friction_cone_margin,robust_utility,-0.114416,0.011548,10
1.0,friction_cone_margin,task_success,0.258333,0.007911,10
1.0,mpc_grip_stabilizer,auroc,0.501679,0.017834,10
1.0,mpc_grip_stabilizer,average_precision,0.812372,0.019433,10
1.0,mpc_grip_stabilizer,control_chatter,0.090326,0.001427,10
1.0,mpc_grip_stabilizer,damage_rate,0.095556,0.009780,10
1.0,mpc_grip_stabilizer,early_recall,0.939909,0.006926,10
1.0,mpc_grip_stabilizer,ece,0.121196,0.007056,10
1.0,mpc_grip_stabilizer,false_alarm_rate,0.924751,0.018817,10
1.0,mpc_grip_stabilizer,gross_slip,0.410000,0.014156,10
1.0,mpc_grip_stabilizer,intervention_cost,0.335674,0.003300,10
1.0,mpc_grip_stabilizer,lead_time_margin,0.293737,0.002021,10
1.0,mpc_grip_stabilizer,recovery_success,0.288333,0.009423,10
1.0,mpc_grip_stabilizer,robust_utility,0.019446,0.010388,10
1.0,mpc_grip_stabilizer,task_success,0.353611,0.016254,10
1.0,normal_force_threshold,auroc,0.508874,0.027221,10
1.0,normal_force_threshold,average_precision,0.822205,0.012779,10
1.0,normal_force_threshold,control_chatter,0.011092,0.001153,10
1.0,normal_force_threshold,damage_rate,0.141389,0.008870,10
1.0,normal_force_threshold,early_recall,0.192278,0.019659,10
1.0,normal_force_threshold,ece,0.460635,0.011698,10
1.0,normal_force_threshold,false_alarm_rate,0.176441,0.025222,10
1.0,normal_force_threshold,gross_slip,0.662500,0.010210,10
1.0,normal_force_threshold,intervention_cost,0.080429,0.002930,10
1.0,normal_force_threshold,lead_time_margin,0.174443,0.004268,10
1.0,normal_force_threshold,recovery_success,0.012222,0.003267,10
1.0,normal_force_threshold,robust_utility,-0.308770,0.017014,10
1.0,normal_force_threshold,task_success,0.089445,0.012930,10
1.0,optical_tactile_classifier,auroc,0.523178,0.017367,10
1.0,optical_tactile_classifier,average_precision,0.829330,0.014134,10
1.0,optical_tactile_classifier,control_chatter,0.098037,0.000997,10
1.0,optical_tactile_classifier,damage_rate,0.116945,0.009305,10
1.0,optical_tactile_classifier,early_recall,0.948226,0.008824,10
1.0,optical_tactile_classifier,ece,0.108636,0.011025,10
1.0,optical_tactile_classifier,false_alarm_rate,0.942579,0.019626,10
1.0,optical_tactile_classifier,gross_slip,0.519722,0.017110,10
1.0,optical_tactile_classifier,intervention_cost,0.271553,0.001763,10
1.0,optical_tactile_classifier,lead_time_margin,0.253139,0.002077,10
1.0,optical_tactile_classifier,recovery_success,0.125556,0.010195,10
1.0,optical_tactile_classifier,robust_utility,-0.198311,0.012995,10
1.0,optical_tactile_classifier,task_success,0.187222,0.007085,10
1.0,oracle_precontact_risk,auroc,0.640097,0.019369,10
1.0,oracle_precontact_risk,average_precision,0.874742,0.016918,10
1.0,oracle_precontact_risk,control_chatter,0.074098,0.000889,10
1.0,oracle_precontact_risk,damage_rate,0.044167,0.006258,10
1.0,oracle_precontact_risk,early_recall,0.998617,0.001107,10
1.0,oracle_precontact_risk,ece,0.038497,0.006720,10
1.0,oracle_precontact_risk,false_alarm_rate,1.000000,0.000000,10
1.0,oracle_precontact_risk,gross_slip,0.262500,0.013367,10
1.0,oracle_precontact_risk,intervention_cost,0.314085,0.001445,10
1.0,oracle_precontact_risk,lead_time_margin,0.354220,0.001750,10
1.0,oracle_precontact_risk,recovery_success,0.516111,0.014262,10
1.0,oracle_precontact_risk,robust_utility,0.369560,0.017180,10
1.0,oracle_precontact_risk,task_success,0.608056,0.015387,10
1.0,particle_friction_belief,auroc,0.527830,0.033036,10
1.0,particle_friction_belief,average_precision,0.822433,0.018878,10
1.0,particle_friction_belief,control_chatter,0.101631,0.001132,10
1.0,particle_friction_belief,damage_rate,0.099167,0.009975,10
1.0,particle_friction_belief,early_recall,0.984293,0.004464,10
1.0,particle_friction_belief,ece,0.081968,0.013796,10
1.0,particle_friction_belief,false_alarm_rate,0.968345,0.013625,10
1.0,particle_friction_belief,gross_slip,0.489722,0.018650,10
1.0,particle_friction_belief,intervention_cost,0.289271,0.002177,10
1.0,particle_friction_belief,lead_time_margin,0.284174,0.001852,10
1.0,particle_friction_belief,recovery_success,0.203056,0.010781,10
1.0,particle_friction_belief,robust_utility,-0.096626,0.016142,10
1.0,particle_friction_belief,task_success,0.271389,0.012548,10
1.0,precontact_microslip_v4,auroc,0.538522,0.040734,10
1.0,precontact_microslip_v4,average_precision,0.832844,0.020676,10
1.0,precontact_microslip_v4,control_chatter,0.177602,0.001565,10
1.0,precontact_microslip_v4,damage_rate,0.095833,0.012395,10
1.0,precontact_microslip_v4,early_recall,0.962013,0.007895,10
1.0,precontact_microslip_v4,ece,0.111131,0.016223,10
1.0,precontact_microslip_v4,false_alarm_rate,0.946331,0.017495,10
1.0,precontact_microslip_v4,gross_slip,0.453889,0.012683,10
1.0,precontact_microslip_v4,intervention_cost,0.420300,0.003450,10
1.0,precontact_microslip_v4,lead_time_margin,0.323900,0.001899,10
1.0,precontact_microslip_v4,recovery_success,0.213333,0.015331,10
1.0,precontact_microslip_v4,robust_utility,-0.096642,0.019436,10
1.0,precontact_microslip_v4,task_success,0.283333,0.018203,10
1.0,recovery_aware_grasp_mpc,auroc,0.520292,0.020035,10
1.0,recovery_aware_grasp_mpc,average_precision,0.823414,0.017211,10
1.0,recovery_aware_grasp_mpc,control_chatter,0.106976,0.001403,10
1.0,recovery_aware_grasp_mpc,damage_rate,0.090000,0.007665,10
1.0,recovery_aware_grasp_mpc,early_recall,0.963876,0.006733,10
1.0,recovery_aware_grasp_mpc,ece,0.116218,0.013258,10
1.0,recovery_aware_grasp_mpc,false_alarm_rate,0.954875,0.021203,10
1.0,recovery_aware_grasp_mpc,gross_slip,0.403055,0.013298,10
1.0,recovery_aware_grasp_mpc,intervention_cost,0.372651,0.003506,10
1.0,recovery_aware_grasp_mpc,lead_time_margin,0.303674,0.001686,10
1.0,recovery_aware_grasp_mpc,recovery_success,0.313056,0.011218,10
1.0,recovery_aware_grasp_mpc,robust_utility,0.046459,0.013861,10
1.0,recovery_aware_grasp_mpc,task_success,0.384167,0.011594,10
1.0,tactile_temporal_filter,auroc,0.518678,0.028032,10
1.0,tactile_temporal_filter,average_precision,0.826018,0.019384,10
1.0,tactile_temporal_filter,control_chatter,0.050645,0.001891,10
1.0,tactile_temporal_filter,damage_rate,0.133611,0.011718,10
1.0,tactile_temporal_filter,early_recall,0.688891,0.016131,10
1.0,tactile_temporal_filter,ece,0.198647,0.012112,10
1.0,tactile_temporal_filter,false_alarm_rate,0.661037,0.044295,10
1.0,tactile_temporal_filter,gross_slip,0.605556,0.021273,10
1.0,tactile_temporal_filter,intervention_cost,0.175665,0.004057,10
1.0,tactile_temporal_filter,lead_time_margin,0.192423,0.002149,10
1.0,tactile_temporal_filter,recovery_success,0.053611,0.009040,10
1.0,tactile_temporal_filter,robust_utility,-0.283012,0.016841,10
1.0,tactile_temporal_filter,task_success,0.120278,0.011218,10
1.0,vision_gap_threshold,auroc,0.538639,0.031330,10
1.0,vision_gap_threshold,average_precision,0.838427,0.019817,10
1.0,vision_gap_threshold,control_chatter,0.041486,0.001462,10
1.0,vision_gap_threshold,damage_rate,0.126944,0.008159,10
1.0,vision_gap_threshold,early_recall,0.498175,0.020358,10
1.0,vision_gap_threshold,ece,0.238990,0.012576,10
1.0,vision_gap_threshold,false_alarm_rate,0.455297,0.050002,10
1.0,vision_gap_threshold,gross_slip,0.616667,0.017044,10
1.0,vision_gap_threshold,intervention_cost,0.144989,0.002638,10
1.0,vision_gap_threshold,lead_time_margin,0.267058,0.002305,10
1.0,vision_gap_threshold,recovery_success,0.069444,0.006643,10
1.0,vision_gap_threshold,robust_utility,-0.253486,0.021289,10
1.0,vision_gap_threshold,task_success,0.139722,0.014429,10
