method,split,task,seed,episode,stress_level,label,risk,true_risk,mu,compliance,pre_shear,friction_margin,alarm,early_warning,lead_time,false_alarm,grasp_success,gross_slip,damage,control_cost,tightness
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,59,,0,0.500088,0.542791,0.286619,0.364237,0.288439,0.011029,0,0,0.000000,0,0,1,0.127649,0.442750,0.430014
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,60,,1,0.662596,0.834769,0.203882,0.398457,0.442580,-0.224473,1,1,0.106993,0,0,1,0.300597,1.027267,0.714428
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,61,,1,0.648137,0.766365,0.317025,0.450634,0.454148,-0.114783,1,1,0.106165,0,0,1,0.297209,1.019215,0.706475
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,62,,1,0.612154,0.699052,0.300254,0.421952,0.286802,0.048233,1,1,0.105806,0,0,1,0.288571,0.999381,0.686685
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,63,,1,0.594431,0.630368,0.373101,0.382825,0.268928,0.150521,1,1,0.105664,0,1,0,0.205871,0.989616,0.676937
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,64,,0,0.763485,0.831639,0.271023,0.403607,0.559472,-0.241511,1,0,0.000000,1,0,1,0.323509,1.083191,0.769917
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,65,,0,0.727337,0.710637,0.177514,0.453365,0.389365,-0.192749,1,0,0.000000,1,0,1,0.315159,1.062676,0.750035
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,66,,1,0.731703,0.792779,0.215747,0.529572,0.413121,-0.162459,1,1,0.105614,0,0,1,0.317120,1.065111,0.752437
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,67,,0,0.612153,0.729691,0.262347,0.438531,0.393411,-0.104114,1,0,0.000000,1,0,1,0.288686,0.999408,0.686684
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,68,,1,0.680936,0.773251,0.243648,0.462774,0.487761,-0.215159,1,1,0.107688,0,0,1,0.305032,1.037437,0.724515
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,69,,1,0.579654,0.703595,0.308170,0.344232,0.386135,-0.032149,1,1,0.105109,0,0,1,0.282350,0.981423,0.668809
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,70,,1,0.492641,0.593353,0.256921,0.465850,0.339038,-0.024891,0,0,0.000000,0,0,1,0.126439,0.441622,0.428822
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,71,,0,0.529344,0.544882,0.331316,0.447952,0.285281,0.056363,1,0,0.000000,1,1,0,0.189579,0.953943,0.641139
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,72,,1,0.646135,0.754616,0.282695,0.539772,0.543754,-0.236325,1,1,0.107242,0,0,1,0.296679,1.018243,0.705374
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,73,,1,0.548540,0.636967,0.249975,0.402981,0.373138,-0.113080,1,1,0.106963,0,1,0,0.194747,0.964533,0.651697
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,74,,1,0.623548,0.735509,0.290263,0.400652,0.365895,-0.016790,1,1,0.105537,0,0,1,0.291717,1.005616,0.692951
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,75,,1,0.453785,0.599337,0.291476,0.448314,0.313720,0.026213,0,0,0.000000,0,0,1,0.126618,0.435443,0.422606
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,76,,1,0.790811,0.728093,0.261938,0.489938,0.357813,-0.038627,1,1,0.105487,0,0,1,0.331047,1.097604,0.784946
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,77,,0,0.698503,0.705354,0.297057,0.393256,0.332451,-0.008906,1,0,0.000000,1,0,1,0.308885,1.046864,0.734177
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,78,,0,0.546792,0.748026,0.210554,0.448129,0.372263,-0.106095,1,0,0.000000,1,0,1,0.273378,0.963443,0.650736
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,79,,1,0.653784,0.782259,0.222820,0.394002,0.486779,-0.240462,1,1,0.106243,0,0,1,0.299638,1.022330,0.709581
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,80,,1,0.805929,0.800264,0.258578,0.440973,0.460885,-0.176394,1,1,0.105836,0,0,1,0.332362,1.105961,0.793261
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,81,,1,0.465822,0.608035,0.350417,0.382183,0.339668,0.037522,0,0,0.000000,0,0,1,0.126872,0.437399,0.424532
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,82,,1,0.489077,0.712515,0.260545,0.421632,0.338166,-0.058164,0,0,0.000000,0,0,1,0.126134,0.440726,0.428252
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,83,,0,0.495578,0.571833,0.323219,0.448076,0.283840,0.050682,0,0,0.000000,0,0,1,0.127492,0.441984,0.429292
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,84,,1,0.726642,0.793640,0.238322,0.423252,0.523769,-0.221315,1,1,0.105898,0,0,1,0.315658,1.062361,0.749653
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,85,,0,0.483404,0.625025,0.345703,0.358846,0.324828,0.105902,0,0,0.000000,0,0,1,0.127477,0.440018,0.427345
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,86,,1,0.383322,0.792647,0.246911,0.423639,0.517167,-0.230210,0,0,0.000000,0,0,1,0.126839,0.423896,0.411331
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,87,,0,0.681869,0.819411,0.246349,0.515987,0.438307,-0.163599,1,0,0.000000,1,0,1,0.305479,1.037830,0.725028
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,88,,0,0.378602,0.522873,0.274011,0.354044,0.257992,0.077011,0,0,0.000000,0,0,1,0.127328,0.423363,0.410576
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,89,,1,0.588208,0.710323,0.284442,0.397502,0.485260,-0.160696,1,1,0.107643,0,0,1,0.282940,0.986432,0.673514
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,90,,1,0.633379,0.828119,0.263197,0.476819,0.501428,-0.200784,1,1,0.105340,0,0,1,0.292311,1.010999,0.698358
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,91,,1,0.652688,0.718941,0.241218,0.444313,0.375457,-0.126524,1,1,0.107460,0,0,1,0.297872,1.021873,0.708978
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,92,,1,0.764009,0.792598,0.245583,0.366124,0.364754,-0.089949,1,1,0.105873,0,0,1,0.324204,1.082910,0.770205
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,93,,1,0.566455,0.608464,0.288493,0.307532,0.232263,0.072735,1,1,0.106004,0,1,0,0.197636,0.974271,0.661550
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,94,,1,0.538484,0.754190,0.201813,0.356188,0.399203,-0.165914,1,1,0.105323,0,0,1,0.272255,0.958805,0.646166
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,1,95,,1,0.614773,0.815533,0.284412,0.396091,0.362804,-0.068247,1,1,0.105625,0,0,1,0.288514,1.000800,0.688125
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,0,,1,0.634179,0.750369,0.244174,0.338418,0.518333,-0.249688,1,1,0.104478,0,0,1,0.293148,1.011336,0.698798
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,1,,1,0.540644,0.856704,0.226647,0.513835,0.514307,-0.285334,1,1,0.106149,0,0,1,0.272179,0.960092,0.647354
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,2,,1,0.638614,0.773433,0.295137,0.466056,0.438185,-0.113714,1,1,0.104150,0,0,1,0.294781,1.013736,0.701238
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,3,,1,0.551942,0.755780,0.244886,0.391884,0.394638,-0.112233,1,1,0.108142,0,0,1,0.275097,0.966545,0.653568
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,4,,1,0.575592,0.839660,0.225044,0.534811,0.476457,-0.236329,1,1,0.104381,0,0,1,0.280080,0.979102,0.666576
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,5,,1,0.512778,0.790746,0.242071,0.471052,0.429710,-0.163679,0,0,0.000000,0,0,1,0.127500,0.444845,0.432044
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,6,,1,0.433487,0.619409,0.298147,0.434205,0.515094,-0.171331,0,0,0.000000,0,0,1,0.127257,0.432101,0.419358
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,7,,1,0.566814,0.664909,0.383150,0.365497,0.311098,0.076354,1,1,0.104556,0,1,0,0.197719,0.974294,0.661748
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,8,,1,0.628188,0.693394,0.264083,0.527211,0.368435,-0.091473,1,1,0.106779,0,0,1,0.291399,1.008317,0.695504
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,9,,1,0.637243,0.633257,0.333183,0.363700,0.378763,0.022771,1,1,0.106693,0,1,0,0.214283,1.013287,0.700484
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,10,,1,0.728909,0.839975,0.241176,0.424226,0.461599,-0.185478,1,1,0.106116,0,0,1,0.316595,1.063634,0.750900
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,11,,1,0.562669,0.809247,0.252849,0.486032,0.422756,-0.158683,1,1,0.105619,0,0,1,0.276842,0.972142,0.659468
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,12,,0,0.683639,0.690139,0.254539,0.346624,0.307205,-0.060690,1,0,0.000000,1,0,1,0.305635,1.038811,0.726001
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,13,,0,0.756833,0.702324,0.245661,0.431357,0.355936,-0.088196,1,0,0.000000,1,0,1,0.322459,1.079058,0.766258
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,14,,1,0.861264,0.807410,0.233495,0.292374,0.586012,-0.362499,1,1,0.105694,0,0,1,0.346298,1.136379,0.823695
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,15,,1,0.624198,0.623767,0.260263,0.408666,0.377080,-0.084006,1,1,0.104534,0,1,0,0.211983,1.005853,0.693309
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,16,,1,0.539221,0.726115,0.253196,0.486838,0.380973,-0.096369,1,1,0.107444,0,0,1,0.271793,0.959465,0.646571
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,17,,1,0.684149,0.636763,0.291534,0.447934,0.371563,-0.044244,1,1,0.104626,0,1,0,0.225733,1.038837,0.726282
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,18,,0,0.459557,0.659526,0.276005,0.463795,0.421957,-0.140563,0,0,0.000000,0,0,1,0.126974,0.436389,0.423529
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,19,,1,0.592792,0.677484,0.245613,0.453995,0.372383,-0.067644,1,1,0.106252,0,1,0,0.203679,0.988786,0.676035
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,20,,1,0.842120,0.815998,0.300767,0.482638,0.506436,-0.163234,1,1,0.104757,0,0,1,0.342479,1.125737,0.813166
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,21,,1,0.442069,0.654968,0.286378,0.403921,0.309173,-0.029298,0,0,0.000000,0,0,1,0.128295,0.433474,0.420731
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,22,,1,0.449525,0.742885,0.187557,0.383291,0.320369,-0.112467,0,0,0.000000,0,0,1,0.126971,0.434790,0.421924
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,23,,0,0.556076,0.584621,0.198709,0.252063,0.402098,-0.156977,1,0,0.000000,1,1,0,0.195289,0.968399,0.655842
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,24,,1,0.684774,0.803316,0.284615,0.362030,0.490927,-0.176332,1,1,0.105265,0,0,1,0.307374,1.039258,0.726626
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,25,,1,0.796437,0.809347,0.238703,0.326241,0.510445,-0.248120,1,1,0.106096,0,0,1,0.331955,1.100772,0.788040
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,26,,1,0.585743,0.529633,0.258011,0.415167,0.382207,-0.083547,1,1,0.107575,0,1,0,0.201546,0.985068,0.672159
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,27,,1,0.659741,0.775458,0.234100,0.399851,0.316297,-0.064533,1,1,0.106049,0,0,1,0.298560,1.025583,0.712857
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,28,,1,0.664536,0.721651,0.253219,0.488288,0.315790,-0.053804,1,1,0.106144,0,0,1,0.301498,1.028232,0.715495
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,29,,0,0.910064,0.745506,0.257578,0.429753,0.527922,-0.258199,1,0,0.000000,1,0,1,0.356023,1.163225,0.850535
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,30,,1,0.525409,0.607566,0.296814,0.371245,0.294723,0.068946,1,1,0.105648,0,1,0,0.189548,0.951653,0.638975
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,31,,1,0.642705,0.637331,0.202607,0.358905,0.342689,-0.109996,1,1,0.107321,0,1,0,0.215140,1.016366,0.703488
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,32,,0,0.708682,0.768460,0.206293,0.446183,0.319144,-0.100324,1,0,0.000000,1,0,1,0.310539,1.052358,0.739775
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,33,,1,0.813061,0.824923,0.189097,0.424480,0.406916,-0.193551,1,1,0.105812,0,0,1,0.333872,1.109881,0.797184
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,34,,0,0.567229,0.813601,0.292074,0.427922,0.460926,-0.123078,1,0,0.000000,1,0,1,0.277563,0.974580,0.661976
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,35,,1,0.650104,0.733932,0.200186,0.464327,0.370730,-0.157472,1,1,0.106077,0,0,1,0.297213,1.020286,0.707557
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,36,,1,0.438897,0.725644,0.219480,0.325609,0.341340,-0.101990,0,0,0.000000,0,0,1,0.127727,0.433097,0.420224
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,37,,1,0.691170,0.822847,0.191400,0.365516,0.446153,-0.268491,1,1,0.104936,0,0,1,0.307304,1.042736,0.730144
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,38,,1,0.765506,0.761814,0.223215,0.357455,0.471921,-0.216258,1,1,0.105092,0,0,1,0.324517,1.083639,0.771028
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,39,,0,0.558913,0.726621,0.254152,0.347658,0.355847,-0.061206,1,0,0.000000,1,0,1,0.275734,0.970170,0.657402
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,40,,1,0.498470,0.630704,0.257299,0.373417,0.365095,-0.076341,0,0,0.000000,0,0,1,0.126448,0.442340,0.429755
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,41,,0,0.617646,0.794730,0.236672,0.473619,0.404067,-0.137008,1,0,0.000000,1,0,1,0.290531,1.002425,0.689705
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,42,,1,0.715758,0.778461,0.163203,0.395783,0.400260,-0.242850,1,1,0.105506,0,0,1,0.312253,1.056328,0.743667
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,43,,1,0.604982,0.775743,0.175272,0.457135,0.462971,-0.285196,1,1,0.106820,0,0,1,0.287259,0.995558,0.682740
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,44,,0,0.643358,0.724136,0.250556,0.411872,0.328210,-0.044524,1,0,0.000000,1,0,1,0.295667,1.016709,0.703847
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,45,,1,0.713569,0.740239,0.203879,0.423534,0.443440,-0.216375,1,1,0.107072,0,0,1,0.312443,1.055312,0.742463
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,46,,0,0.486757,0.638983,0.226959,0.424216,0.285457,-0.010059,0,0,0.000000,0,0,1,0.126718,0.440671,0.427881
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,47,,1,0.759899,0.630740,0.331298,0.311139,0.467261,-0.114397,1,1,0.107292,0,1,0,0.242487,1.080820,0.767945
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,48,,1,0.777817,0.733487,0.268662,0.406375,0.469818,-0.166568,1,1,0.106296,0,0,1,0.326868,1.090555,0.777799
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,49,,1,0.607843,0.656386,0.178663,0.506530,0.315168,-0.116560,1,1,0.105800,0,1,0,0.207735,0.997010,0.684314
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,50,,1,0.532749,0.775688,0.226647,0.359220,0.336840,-0.060739,1,1,0.105845,0,0,1,0.270658,0.955714,0.643012
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,51,,0,0.659975,0.730155,0.284595,0.435109,0.504150,-0.199550,1,0,0.000000,1,0,1,0.299766,1.025690,0.712986
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,52,,1,0.437034,0.682349,0.284732,0.495761,0.305059,0.001855,0,0,0.000000,0,0,1,0.126571,0.432466,0.419925
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,53,,0,0.585083,0.740870,0.196470,0.442673,0.399378,-0.172780,1,0,0.000000,1,0,1,0.282590,0.984482,0.671795
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,54,,0,0.360388,0.576203,0.380777,0.332348,0.322603,0.094321,0,0,0.000000,0,0,1,0.126535,0.420466,0.407662
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,55,,1,0.694149,0.525291,0.233080,0.374330,0.342064,-0.079850,1,1,0.107112,0,1,0,0.227925,1.044635,0.731782
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,56,,1,0.603113,0.712359,0.273578,0.525961,0.411442,-0.096856,1,1,0.105196,0,0,1,0.286494,0.994336,0.681712
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,57,,1,0.630744,0.730354,0.322279,0.429194,0.421016,-0.078764,1,1,0.105977,0,0,1,0.293483,1.009626,0.696909
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,58,,0,0.459145,0.665566,0.366918,0.381797,0.370313,0.037255,0,0,0.000000,0,0,1,0.126914,0.436292,0.423463
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,59,,1,0.496580,0.740387,0.269890,0.418880,0.364026,-0.084055,0,0,0.000000,0,0,1,0.127140,0.442127,0.429453
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,60,,1,0.570192,0.690529,0.272971,0.398903,0.313662,-0.035835,1,1,0.107807,0,0,1,0.278574,0.976542,0.663606
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,61,,1,0.634290,0.722898,0.184048,0.447487,0.383637,-0.185657,1,1,0.105550,0,0,1,0.293425,1.011526,0.698860
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,62,,1,0.589546,0.725724,0.301030,0.410402,0.417165,-0.071001,1,1,0.105569,0,0,1,0.283405,0.986919,0.674250
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,63,,1,0.699110,0.829597,0.168151,0.406461,0.411377,-0.244879,1,1,0.107795,0,0,1,0.309448,1.047446,0.734510
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,64,,1,0.730213,0.623294,0.300687,0.427804,0.358996,-0.019840,1,1,0.105180,0,1,0,0.236046,1.064239,0.751617
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,65,,1,0.714395,0.776219,0.332612,0.402440,0.456893,-0.083489,1,1,0.104884,0,0,1,0.311987,1.055503,0.742917
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,66,,1,0.450177,0.717045,0.294970,0.414847,0.377225,-0.046623,0,0,0.000000,0,0,1,0.127320,0.434731,0.422028
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,67,,1,0.347892,0.625149,0.337337,0.337492,0.291881,0.102038,0,0,0.000000,0,0,1,0.128225,0.418516,0.405663
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,68,,1,0.592483,0.652534,0.285574,0.417980,0.336969,0.016023,1,1,0.106270,0,1,0,0.203790,0.988618,0.675865
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,69,,1,0.645214,0.696169,0.247246,0.459622,0.432933,-0.160243,1,1,0.104714,0,0,1,0.296873,1.017433,0.704868
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,70,,1,0.658423,0.531910,0.214785,0.321030,0.345183,-0.085014,1,1,0.105789,0,1,0,0.218761,1.024827,0.712133
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,71,,1,0.667946,0.665304,0.211416,0.460906,0.493089,-0.274544,1,1,0.106274,0,1,0,0.221584,1.030123,0.717370
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,72,,1,0.568501,0.656263,0.256822,0.291603,0.332357,-0.038561,1,1,0.104932,0,1,0,0.198866,0.975268,0.662676
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,73,,1,0.632029,0.722508,0.289476,0.486313,0.431470,-0.158763,1,1,0.107080,0,0,1,0.293381,1.010466,0.697616
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,74,,1,0.624057,0.734983,0.358569,0.509332,0.452030,-0.085952,1,1,0.104603,0,0,1,0.292050,1.005784,0.693231
full_precontact_microslip,combined_hard_shift,curved_surface_pinch,2,75,,1,0.578049,0.634602,0.195397,0.324335,0.274011,-0.054007,1,1,0.106536,0,1,0,0.202095,0.980711,0.667927
