seed,stress_level,method,average_precision,auroc,ece,early_recall,false_alarm_rate,lead_time_margin,task_success,gross_slip,damage_rate,intervention_cost,control_chatter,recovery_success,robust_utility
5,1.0,precontact_microslip_v4,0.793239,0.469944,0.136261,0.982818,0.971014,0.325857,0.311111,0.452778,0.100000,0.428852,0.180608,0.233333,-0.073254
5,1.0,recovery_aware_grasp_mpc,0.808140,0.480751,0.130507,0.969072,0.956522,0.303991,0.388889,0.408333,0.100000,0.374427,0.107135,0.319444,0.043445
5,1.0,tactile_temporal_filter,0.797591,0.464017,0.196715,0.676976,0.724638,0.197268,0.094444,0.588889,0.172222,0.177769,0.051843,0.025000,-0.319961
5,1.0,vision_gap_threshold,0.892834,0.656158,0.214755,0.563574,0.304348,0.271659,0.186111,0.600000,0.122222,0.145868,0.040557,0.086111,-0.192868
6,0.0,calibrated_precontact_microslip_v5,0.678068,0.542468,0.092461,0.861472,0.837209,0.610002,0.344444,0.347222,0.094444,0.315891,0.111206,0.225000,0.022130
6,0.0,conformal_precontact_risk,0.676407,0.530018,0.127196,0.714286,0.705426,0.558921,0.300000,0.416667,0.147222,0.211938,0.054214,0.158333,-0.045848
6,0.0,ensemble_uncertainty_guard,0.637724,0.510655,0.127343,0.974026,0.961240,0.611124,0.383333,0.347222,0.083333,0.453698,0.167304,0.227778,0.028160
6,0.0,force_derivative_detector,0.644084,0.527837,0.223539,0.337662,0.348837,0.499410,0.194444,0.444444,0.119444,0.102127,0.026130,0.027778,-0.110051
6,0.0,friction_cone_margin,0.633110,0.499010,0.126699,0.805195,0.790698,0.548680,0.272222,0.391667,0.094444,0.257940,0.085250,0.141667,-0.055732
6,0.0,mpc_grip_stabilizer,0.697233,0.556428,0.099345,0.757576,0.728682,0.592184,0.330556,0.341667,0.100000,0.281576,0.070576,0.200000,0.025037
6,0.0,normal_force_threshold,0.671851,0.524179,0.315785,0.129870,0.108527,0.477989,0.175000,0.530556,0.144444,0.060576,0.007511,0.013889,-0.158210
6,0.0,optical_tactile_classifier,0.656172,0.507265,0.174461,0.926407,0.922481,0.548995,0.275000,0.427778,0.105556,0.273252,0.093079,0.125000,-0.086049
6,0.0,oracle_precontact_risk,0.734959,0.593409,0.073133,0.874459,0.875969,0.646441,0.577778,0.269444,0.072222,0.287809,0.067127,0.419444,0.309371
6,0.0,particle_friction_belief,0.636214,0.486862,0.124071,0.883117,0.868217,0.580094,0.297222,0.380556,0.100000,0.270091,0.088294,0.152778,-0.034668
6,0.0,precontact_microslip_v4,0.668118,0.505151,0.140808,0.852814,0.790698,0.620390,0.330556,0.377778,0.086111,0.375887,0.137559,0.183333,-0.013693
6,0.0,recovery_aware_grasp_mpc,0.667648,0.536293,0.100149,0.792208,0.751938,0.600575,0.347222,0.350000,0.072222,0.315131,0.082746,0.180556,0.040780
6,0.0,tactile_temporal_filter,0.682176,0.539716,0.133684,0.619048,0.558140,0.488466,0.222222,0.477778,0.138889,0.158509,0.044713,0.058333,-0.130447
6,0.0,vision_gap_threshold,0.664872,0.508037,0.153775,0.450216,0.457364,0.561598,0.227778,0.513889,0.111111,0.135983,0.039150,0.066667,-0.120170
6,0.2,calibrated_precontact_microslip_v5,0.732680,0.592919,0.078290,0.899160,0.786885,0.551005,0.325000,0.391667,0.116667,0.316175,0.111491,0.191667,-0.022727
6,0.2,conformal_precontact_risk,0.677608,0.541810,0.098342,0.785714,0.680328,0.496794,0.283333,0.466667,0.086111,0.219169,0.055278,0.144444,-0.058700
6,0.2,ensemble_uncertainty_guard,0.695686,0.579694,0.110277,0.987395,0.967213,0.556223,0.330556,0.336111,0.091667,0.457777,0.171573,0.200000,-0.021279
6,0.2,force_derivative_detector,0.654587,0.486155,0.226387,0.394958,0.393443,0.456282,0.183333,0.502778,0.111111,0.112473,0.029995,0.030556,-0.149245
6,0.2,friction_cone_margin,0.705689,0.555965,0.103776,0.882353,0.786885,0.494732,0.302778,0.388889,0.088889,0.269497,0.089662,0.150000,-0.021365
6,0.2,mpc_grip_stabilizer,0.693524,0.548044,0.084541,0.819328,0.754098,0.537403,0.369444,0.336111,0.088889,0.296926,0.074762,0.230556,0.068966
6,0.2,normal_force_threshold,0.663895,0.512502,0.349837,0.151261,0.155738,0.416976,0.155556,0.536111,0.102778,0.068112,0.009783,0.011111,-0.166627
6,0.2,optical_tactile_classifier,0.668491,0.526243,0.156502,0.957983,0.950820,0.496802,0.261111,0.436111,0.111111,0.280726,0.096245,0.138889,-0.106600
6,0.2,oracle_precontact_risk,0.779370,0.655221,0.030312,0.953782,0.827869,0.590933,0.613889,0.216667,0.041667,0.294533,0.067209,0.438889,0.387763
6,0.2,particle_friction_belief,0.707757,0.556447,0.098573,0.911765,0.844262,0.521753,0.313889,0.400000,0.100000,0.271626,0.088662,0.177778,-0.023648
6,0.2,precontact_microslip_v4,0.722031,0.577421,0.083046,0.894958,0.836066,0.566060,0.297222,0.425000,0.077778,0.393917,0.147316,0.155556,-0.070415
6,0.2,recovery_aware_grasp_mpc,0.663577,0.503341,0.125616,0.852941,0.844262,0.545917,0.427778,0.352778,0.072222,0.341631,0.091123,0.250000,0.111727
6,0.2,tactile_temporal_filter,0.736557,0.578179,0.108108,0.647059,0.549180,0.432342,0.183333,0.458333,0.111111,0.161640,0.045513,0.058333,-0.146758
6,0.2,vision_gap_threshold,0.745640,0.588476,0.091137,0.550420,0.426230,0.508019,0.222222,0.450000,0.094444,0.145250,0.041807,0.080556,-0.086881
6,0.4,calibrated_precontact_microslip_v5,0.756136,0.524667,0.097812,0.928839,0.913978,0.490096,0.316667,0.361111,0.086111,0.332650,0.122168,0.219444,-0.002705
6,0.4,conformal_precontact_risk,0.778178,0.561355,0.079401,0.794007,0.731183,0.434551,0.216667,0.475000,0.105556,0.222217,0.055700,0.127778,-0.131458
6,0.4,ensemble_uncertainty_guard,0.769719,0.543434,0.095703,0.988764,0.989247,0.490318,0.347222,0.425000,0.111111,0.453853,0.176045,0.250000,-0.043631
6,0.4,force_derivative_detector,0.762126,0.558415,0.293730,0.423221,0.322581,0.382213,0.133333,0.575000,0.144444,0.109628,0.027586,0.030556,-0.239158
6,0.4,friction_cone_margin,0.758296,0.501389,0.103226,0.887640,0.924731,0.427584,0.241667,0.425000,0.080556,0.279396,0.095594,0.172222,-0.094240
6,0.4,mpc_grip_stabilizer,0.748125,0.472434,0.135060,0.831461,0.903226,0.468938,0.358333,0.425000,0.069444,0.311310,0.080391,0.236111,0.023758
6,0.4,normal_force_threshold,0.747047,0.526922,0.414288,0.168539,0.172043,0.350947,0.136111,0.580556,0.155556,0.071685,0.010264,0.002778,-0.228930
6,0.4,optical_tactile_classifier,0.779047,0.532077,0.132632,0.940075,0.946237,0.429456,0.255556,0.469444,0.130556,0.271052,0.093502,0.152778,-0.121862
6,0.4,oracle_precontact_risk,0.821449,0.623293,0.031983,0.977528,0.946237,0.528194,0.630556,0.252778,0.050000,0.306555,0.070300,0.508333,0.386901
6,0.4,particle_friction_belief,0.761411,0.543957,0.058264,0.958801,0.956989,0.459922,0.333333,0.422222,0.086111,0.284657,0.095148,0.213889,-0.005809
6,0.4,precontact_microslip_v4,0.748710,0.494664,0.136718,0.913858,0.967742,0.498598,0.291667,0.402778,0.075000,0.410950,0.160283,0.188889,-0.063166
6,0.4,recovery_aware_grasp_mpc,0.728170,0.475817,0.153755,0.876404,0.870968,0.479143,0.402778,0.377778,0.072222,0.344080,0.093147,0.300000,0.083862
6,0.4,tactile_temporal_filter,0.730526,0.498570,0.184005,0.670412,0.655914,0.361940,0.169444,0.569444,0.119444,0.170530,0.048683,0.072222,-0.216730
6,0.4,vision_gap_threshold,0.779831,0.551891,0.170654,0.513109,0.440860,0.439294,0.144444,0.533333,0.141667,0.141744,0.040267,0.047222,-0.218818
6,0.6,calibrated_precontact_microslip_v5,0.776609,0.523571,0.109937,0.933579,0.943820,0.433454,0.347222,0.411111,0.088889,0.337855,0.126648,0.250000,0.001744
6,0.6,conformal_precontact_risk,0.791343,0.578009,0.072671,0.833948,0.685393,0.378696,0.269444,0.519444,0.080556,0.226284,0.056578,0.163889,-0.087222
6,0.6,ensemble_uncertainty_guard,0.781406,0.555869,0.082449,1.000000,1.000000,0.433747,0.280556,0.386111,0.077778,0.459421,0.182665,0.216667,-0.077962
6,0.6,force_derivative_detector,0.745368,0.507691,0.283731,0.413284,0.426966,0.327146,0.119444,0.611111,0.122222,0.117255,0.030789,0.022222,-0.266296
6,0.6,friction_cone_margin,0.786729,0.568432,0.104658,0.915129,0.898876,0.370584,0.288889,0.455556,0.100000,0.283050,0.098272,0.194444,-0.068110
6,0.6,mpc_grip_stabilizer,0.775259,0.522368,0.096569,0.889299,0.943820,0.413061,0.344444,0.419444,0.086111,0.328521,0.086352,0.258333,0.001842
6,0.6,normal_force_threshold,0.754920,0.527551,0.422452,0.177122,0.157303,0.292340,0.097222,0.647222,0.127778,0.073866,0.010287,0.005556,-0.287658
6,0.6,optical_tactile_classifier,0.819854,0.598905,0.097747,0.952030,0.955056,0.373076,0.152778,0.466667,0.105556,0.274845,0.096382,0.072222,-0.212444
6,0.6,oracle_precontact_risk,0.838103,0.625109,0.029790,0.985240,1.000000,0.473034,0.602778,0.244444,0.030556,0.313986,0.073446,0.472222,0.369193
6,0.6,particle_friction_belief,0.773535,0.535387,0.087739,0.959410,0.932584,0.402681,0.325000,0.436111,0.097222,0.283908,0.095898,0.236111,-0.022749
6,0.6,precontact_microslip_v4,0.768011,0.526390,0.111573,0.940959,0.910112,0.442560,0.327778,0.402778,0.086111,0.412164,0.163830,0.213889,-0.028295
6,0.6,recovery_aware_grasp_mpc,0.770033,0.532816,0.094797,0.922509,0.910112,0.423494,0.444444,0.361111,0.094444,0.360291,0.099488,0.322222,0.120643
6,0.6,tactile_temporal_filter,0.768610,0.491604,0.146641,0.693727,0.764045,0.307491,0.141667,0.569444,0.102778,0.182268,0.053682,0.050000,-0.243232
6,0.6,vision_gap_threshold,0.804301,0.584643,0.158895,0.553506,0.449438,0.388460,0.211111,0.525000,0.116667,0.149528,0.043406,0.088889,-0.138922
6,0.8,calibrated_precontact_microslip_v5,0.806655,0.535766,0.093235,0.964912,0.920000,0.376320,0.333333,0.394444,0.086111,0.340615,0.131467,0.250000,0.002709
6,0.8,conformal_precontact_risk,0.809966,0.531789,0.066721,0.866667,0.866667,0.324468,0.219444,0.486111,0.105556,0.243877,0.063889,0.138889,-0.137398
6,0.8,ensemble_uncertainty_guard,0.781645,0.458667,0.138746,1.000000,0.986667,0.377508,0.291667,0.430556,0.088889,0.455348,0.187625,0.227778,-0.085947
6,0.8,force_derivative_detector,0.802272,0.538667,0.299296,0.466667,0.400000,0.282356,0.125000,0.611111,0.141667,0.122255,0.032787,0.033333,-0.266451
6,0.8,friction_cone_margin,0.838082,0.600140,0.079530,0.915789,0.880000,0.316686,0.252778,0.497222,0.094444,0.280222,0.099347,0.188889,-0.115264
6,0.8,mpc_grip_stabilizer,0.791266,0.502737,0.116433,0.933333,0.866667,0.356623,0.388889,0.380556,0.094444,0.329144,0.087241,0.311111,0.069697
6,0.8,normal_force_threshold,0.843894,0.586199,0.415059,0.245614,0.186667,0.238073,0.086111,0.625000,0.122222,0.084226,0.013364,0.011111,-0.287941
6,0.8,optical_tactile_classifier,0.845381,0.566924,0.086029,0.950877,0.946667,0.317175,0.227778,0.533333,0.108333,0.272135,0.097203,0.152778,-0.163982
6,0.8,oracle_precontact_risk,0.859042,0.646175,0.012833,1.000000,0.973333,0.417400,0.597222,0.241667,0.052778,0.312437,0.073101,0.486111,0.363062
6,0.8,particle_friction_belief,0.821193,0.555836,0.068102,0.950877,0.973333,0.347790,0.308333,0.458333,0.111111,0.283668,0.098476,0.225000,-0.051686
6,0.8,precontact_microslip_v4,0.806805,0.495158,0.133055,0.940351,0.960000,0.387369,0.275000,0.488889,0.113889,0.415359,0.171460,0.197222,-0.131411
6,0.8,recovery_aware_grasp_mpc,0.776111,0.481778,0.135896,0.947368,0.973333,0.366506,0.372222,0.405556,0.086111,0.370267,0.104880,0.297222,0.031808
6,0.8,tactile_temporal_filter,0.803605,0.523509,0.200668,0.698246,0.666667,0.259372,0.158333,0.605556,0.091667,0.175932,0.050894,0.083333,-0.229813
6,0.8,vision_gap_threshold,0.807496,0.528374,0.227598,0.498246,0.426667,0.333906,0.147222,0.586111,0.111111,0.141864,0.040247,0.066667,-0.224560
6,1.0,calibrated_precontact_microslip_v5,0.793255,0.500898,0.108737,0.968531,0.959459,0.319451,0.294444,0.480556,0.088889,0.346799,0.136598,0.238889,-0.081195
6,1.0,conformal_precontact_risk,0.814602,0.531327,0.087996,0.870629,0.810811,0.265094,0.191667,0.491667,0.102778,0.242992,0.063366,0.138889,-0.164242
6,1.0,ensemble_uncertainty_guard,0.827819,0.572009,0.081523,1.000000,1.000000,0.318130,0.347222,0.402778,0.094444,0.458797,0.192773,0.261111,-0.020527
6,1.0,force_derivative_detector,0.807864,0.527358,0.296519,0.465035,0.432432,0.216345,0.141667,0.644444,0.133333,0.126043,0.033889,0.047222,-0.263966
6,1.0,friction_cone_margin,0.786972,0.487904,0.132761,0.926573,0.932432,0.256535,0.261111,0.488889,0.086111,0.288074,0.103799,0.177778,-0.102622
6,1.0,mpc_grip_stabilizer,0.802280,0.479399,0.131743,0.940559,0.972973,0.298094,0.375000,0.425000,0.091667,0.341694,0.092721,0.291667,0.029723
6,1.0,normal_force_threshold,0.787637,0.459318,0.459027,0.153846,0.162162,0.186009,0.086111,0.644444,0.141667,0.076256,0.009559,0.011111,-0.302738
6,1.0,optical_tactile_classifier,0.822178,0.566339,0.086576,0.965035,0.891892,0.257511,0.175000,0.538889,0.108333,0.272906,0.098158,0.116667,-0.217439
6,1.0,oracle_precontact_risk,0.843817,0.623417,0.039437,0.996503,1.000000,0.358082,0.611111,0.219444,0.050000,0.315828,0.075081,0.516667,0.387532
6,1.0,particle_friction_belief,0.793668,0.514789,0.077814,0.982517,0.972973,0.288740,0.261111,0.441667,0.091667,0.291234,0.102412,0.191667,-0.084052
6,1.0,precontact_microslip_v4,0.841863,0.585286,0.079745,0.947552,0.932432,0.328475,0.269444,0.461111,0.122222,0.416679,0.175062,0.191667,-0.126397
6,1.0,recovery_aware_grasp_mpc,0.805530,0.544746,0.109260,0.972028,0.986486,0.308729,0.380556,0.422222,0.080556,0.379549,0.109399,0.288889,0.032352
6,1.0,tactile_temporal_filter,0.829928,0.555897,0.174662,0.734266,0.702703,0.193185,0.133333,0.580556,0.122222,0.185174,0.054888,0.055556,-0.258598
6,1.0,vision_gap_threshold,0.796534,0.469760,0.236187,0.458042,0.540541,0.272669,0.122222,0.644444,0.127778,0.145364,0.042309,0.055556,-0.288952
7,0.0,calibrated_precontact_microslip_v5,0.653763,0.518189,0.134479,0.844444,0.881481,0.597396,0.361111,0.341667,0.100000,0.321276,0.114306,0.180556,0.032962
7,0.0,conformal_precontact_risk,0.679578,0.573004,0.097179,0.742222,0.644444,0.546765,0.286111,0.405556,0.097222,0.209627,0.053102,0.111111,-0.031099
7,0.0,ensemble_uncertainty_guard,0.673997,0.554634,0.127221,0.968889,0.940741,0.600895,0.400000,0.352778,0.080556,0.450652,0.166354,0.252778,0.042636
7,0.0,force_derivative_detector,0.651438,0.505317,0.201623,0.377778,0.348148,0.494033,0.186111,0.444444,0.113889,0.106334,0.028176,0.030556,-0.117902
7,0.0,friction_cone_margin,0.666354,0.556049,0.108260,0.777778,0.718519,0.540493,0.300000,0.419444,0.102778,0.246163,0.080700,0.158333,-0.039990
7,0.0,mpc_grip_stabilizer,0.698889,0.575605,0.103402,0.777778,0.688889,0.576586,0.369444,0.347222,0.136111,0.280547,0.070106,0.225000,0.046769
7,0.0,normal_force_threshold,0.641249,0.498700,0.279878,0.168889,0.155556,0.470014,0.152778,0.502778,0.122222,0.068228,0.010717,0.016667,-0.162575
7,0.0,optical_tactile_classifier,0.677881,0.548741,0.159715,0.960000,0.903704,0.540829,0.291667,0.405556,0.094444,0.277232,0.094652,0.136111,-0.056256
7,0.0,oracle_precontact_risk,0.706458,0.607243,0.035744,0.924444,0.837037,0.636371,0.547222,0.194444,0.044444,0.291898,0.067866,0.369444,0.325672
7,0.0,particle_friction_belief,0.693834,0.560955,0.104736,0.893333,0.829630,0.567906,0.277778,0.419444,0.088889,0.268347,0.087570,0.152778,-0.067726
7,0.0,precontact_microslip_v4,0.630601,0.526288,0.105170,0.857778,0.814815,0.608151,0.327778,0.361111,0.083333,0.382838,0.141510,0.175000,-0.012506
7,0.0,recovery_aware_grasp_mpc,0.651032,0.491621,0.164579,0.857778,0.859259,0.591099,0.438889,0.322222,0.063889,0.346780,0.092851,0.247222,0.134128
7,0.0,tactile_temporal_filter,0.656219,0.535638,0.144742,0.600000,0.525926,0.476551,0.205556,0.433333,0.113889,0.154285,0.043452,0.061111,-0.113950
7,0.0,vision_gap_threshold,0.705897,0.610733,0.083634,0.520000,0.355556,0.543854,0.236111,0.488889,0.086111,0.133546,0.037600,0.063889,-0.083854
7,0.2,calibrated_precontact_microslip_v5,0.707382,0.520874,0.101464,0.921260,0.858491,0.552599,0.375000,0.397222,0.094444,0.326033,0.115318,0.241667,0.034005
7,0.2,conformal_precontact_risk,0.789373,0.607042,0.056108,0.755906,0.707547,0.499625,0.288889,0.450000,0.113889,0.214815,0.053391,0.191667,-0.052284
7,0.2,ensemble_uncertainty_guard,0.719173,0.511440,0.119296,0.980315,0.971698,0.556059,0.333333,0.358333,0.088889,0.451180,0.168026,0.225000,-0.019793
7,0.2,force_derivative_detector,0.717036,0.512517,0.261984,0.389764,0.377358,0.453796,0.144444,0.552778,0.105556,0.108726,0.028007,0.027778,-0.205371
7,0.2,friction_cone_margin,0.769138,0.604776,0.060699,0.846457,0.764151,0.492709,0.294444,0.402778,0.094444,0.258066,0.084310,0.177778,-0.029438
7,0.2,mpc_grip_stabilizer,0.710176,0.526816,0.092786,0.811024,0.811321,0.535815,0.369444,0.402778,0.069444,0.298666,0.074692,0.244444,0.047493
7,0.2,normal_force_threshold,0.720338,0.517345,0.380550,0.161417,0.122642,0.409128,0.133333,0.566667,0.108333,0.065802,0.008374,0.008333,-0.202626
7,0.2,optical_tactile_classifier,0.727693,0.555675,0.128329,0.940945,0.867925,0.495100,0.211111,0.436111,0.136111,0.265248,0.088723,0.097222,-0.152895
7,0.2,oracle_precontact_risk,0.803168,0.639875,0.047397,0.972441,0.933962,0.594175,0.650000,0.186111,0.036111,0.305762,0.069495,0.488889,0.439513
7,0.2,particle_friction_belief,0.752653,0.540039,0.095767,0.940945,0.886792,0.524288,0.319444,0.452778,0.100000,0.276522,0.089487,0.188889,-0.040389
7,0.2,precontact_microslip_v4,0.703777,0.495283,0.137426,0.870079,0.877358,0.565360,0.305556,0.411111,0.083333,0.389589,0.144982,0.200000,-0.052735
7,0.2,recovery_aware_grasp_mpc,0.760220,0.564478,0.089471,0.877953,0.792453,0.542770,0.400000,0.355556,0.063889,0.335796,0.087233,0.266667,0.096000
7,0.2,tactile_temporal_filter,0.724555,0.510697,0.148023,0.645669,0.688679,0.432191,0.158333,0.547222,0.108333,0.170522,0.049077,0.047222,-0.217879
7,0.2,vision_gap_threshold,0.729773,0.543381,0.162345,0.547244,0.481132,0.510979,0.197222,0.516667,0.108333,0.148131,0.043099,0.063889,-0.149918
7,0.4,calibrated_precontact_microslip_v5,0.750065,0.535227,0.092537,0.910506,0.873786,0.496522,0.375000,0.405556,0.094444,0.327358,0.120197,0.252778,0.029723
7,0.4,conformal_precontact_risk,0.762550,0.588720,0.073492,0.817121,0.728155,0.444433,0.222222,0.427778,0.083333,0.227258,0.057991,0.136111,-0.098150
7,0.4,ensemble_uncertainty_guard,0.749666,0.559405,0.091279,0.992218,0.970874,0.497188,0.361111,0.377778,0.088889,0.455702,0.176885,0.247222,-0.001715
7,0.4,force_derivative_detector,0.737953,0.545503,0.230455,0.455253,0.388350,0.400780,0.133333,0.583333,0.125000,0.118169,0.031645,0.022222,-0.241379
7,0.4,friction_cone_margin,0.734857,0.494126,0.136527,0.891051,0.912621,0.434904,0.291667,0.427778,0.086111,0.282035,0.097165,0.186111,-0.052094
7,0.4,mpc_grip_stabilizer,0.739929,0.521325,0.108622,0.844358,0.864078,0.475223,0.336111,0.391667,0.077778,0.313018,0.081161,0.216667,0.011430
7,0.4,normal_force_threshold,0.727442,0.514639,0.374636,0.171206,0.135922,0.343419,0.122222,0.580556,0.125000,0.069996,0.009348,0.005556,-0.228701
7,0.4,optical_tactile_classifier,0.781536,0.656719,0.080795,0.961089,0.854369,0.435770,0.250000,0.466667,0.130556,0.268726,0.092118,0.144444,-0.125527
7,0.4,oracle_precontact_risk,0.803186,0.657701,0.021489,0.980545,0.961165,0.535815,0.602778,0.241667,0.044444,0.311538,0.072824,0.480556,0.360752
7,0.4,particle_friction_belief,0.778249,0.593442,0.062303,0.945525,0.902913,0.468231,0.286111,0.400000,0.105556,0.280471,0.093903,0.169444,-0.051431
7,0.4,precontact_microslip_v4,0.733500,0.539760,0.112646,0.926070,0.873786,0.505699,0.338889,0.355556,0.058333,0.404958,0.156969,0.211111,0.015133
7,0.4,recovery_aware_grasp_mpc,0.740980,0.551358,0.086227,0.918288,0.883495,0.486953,0.427778,0.325000,0.072222,0.357888,0.097547,0.313889,0.126825
7,0.4,tactile_temporal_filter,0.746065,0.566091,0.130768,0.677043,0.582524,0.379792,0.180556,0.544444,0.100000,0.167558,0.047711,0.072222,-0.184376
7,0.4,vision_gap_threshold,0.739167,0.551094,0.163244,0.556420,0.407767,0.450275,0.180556,0.505556,0.147222,0.145372,0.041819,0.075000,-0.172960
7,0.6,calibrated_precontact_microslip_v5,0.839107,0.564429,0.091796,0.927083,0.888889,0.431511,0.313889,0.450000,0.088889,0.326365,0.120360,0.252778,-0.038671
7,0.6,conformal_precontact_risk,0.818903,0.561101,0.084609,0.833333,0.847222,0.380548,0.233333,0.491667,0.102778,0.234038,0.058915,0.169444,-0.120963
7,0.6,ensemble_uncertainty_guard,0.841192,0.562355,0.085689,0.989583,0.972222,0.433714,0.344444,0.386111,0.077778,0.447238,0.176420,0.272222,-0.002812
7,0.6,force_derivative_detector,0.812806,0.515721,0.311429,0.423611,0.444444,0.328045,0.102778,0.591667,0.163889,0.116934,0.030278,0.033333,-0.288354
7,0.6,friction_cone_margin,0.803147,0.484809,0.160509,0.888889,0.861111,0.371466,0.252778,0.463889,0.091667,0.270718,0.091687,0.180556,-0.093842
7,0.6,mpc_grip_stabilizer,0.800010,0.544416,0.138474,0.885417,0.791667,0.410764,0.352778,0.411111,0.100000,0.309207,0.077718,0.261111,0.024682
7,0.6,normal_force_threshold,0.811212,0.520544,0.453889,0.163194,0.166667,0.296206,0.072222,0.636111,0.119444,0.072146,0.009372,0.002778,-0.302535
7,0.6,optical_tactile_classifier,0.814761,0.517216,0.121956,0.954861,0.902778,0.371554,0.236111,0.550000,0.113889,0.266583,0.091425,0.158333,-0.161739
7,0.6,oracle_precontact_risk,0.871142,0.620804,0.038686,0.996528,0.986111,0.473550,0.655556,0.258333,0.047222,0.309336,0.069824,0.552778,0.417504
7,0.6,particle_friction_belief,0.828980,0.558256,0.069014,0.958333,0.958333,0.402870,0.288889,0.483333,0.077778,0.280534,0.093658,0.222222,-0.066306
7,0.6,precontact_microslip_v4,0.805171,0.532070,0.141514,0.951389,0.888889,0.443328,0.288889,0.422222,0.105556,0.408058,0.161152,0.213889,-0.076121
7,0.6,recovery_aware_grasp_mpc,0.808162,0.511719,0.126565,0.940972,0.888889,0.423446,0.419444,0.400000,0.091667,0.357820,0.096530,0.311111,0.086439
7,0.6,tactile_temporal_filter,0.816360,0.550251,0.175592,0.722222,0.638889,0.313867,0.177778,0.555556,0.111111,0.174463,0.048471,0.108333,-0.192250
7,0.6,vision_gap_threshold,0.844595,0.572531,0.203183,0.565972,0.458333,0.379137,0.161111,0.572222,0.141667,0.150130,0.042991,0.083333,-0.219045
7,0.8,calibrated_precontact_microslip_v5,0.787208,0.518094,0.096394,0.960993,0.935897,0.374203,0.333333,0.400000,0.100000,0.341927,0.130391,0.238889,-0.007697
7,0.8,conformal_precontact_risk,0.806882,0.532460,0.092529,0.819149,0.782051,0.324526,0.197222,0.508333,0.091667,0.231429,0.058903,0.122222,-0.159936
7,0.8,ensemble_uncertainty_guard,0.770622,0.438489,0.173011,0.992908,1.000000,0.375388,0.300000,0.363889,0.083333,0.455694,0.185152,0.233333,-0.044873
7,0.8,force_derivative_detector,0.759698,0.427805,0.314227,0.411348,0.551282,0.274188,0.119444,0.633333,0.125000,0.124667,0.034236,0.044444,-0.282030
7,0.8,friction_cone_margin,0.810597,0.529005,0.121093,0.932624,0.897436,0.316290,0.255556,0.488889,0.125000,0.285324,0.099976,0.166667,-0.124078
7,0.8,mpc_grip_stabilizer,0.800489,0.496909,0.110538,0.907801,0.923077,0.355525,0.319444,0.411111,0.102778,0.329143,0.086651,0.250000,-0.020966
7,0.8,normal_force_threshold,0.789479,0.512411,0.438658,0.177305,0.153846,0.233613,0.088889,0.608333,0.130556,0.075620,0.009861,0.011111,-0.277876
7,0.8,optical_tactile_classifier,0.766330,0.455446,0.141498,0.946809,1.000000,0.313968,0.205556,0.488889,0.119444,0.276108,0.097976,0.141667,-0.173442
7,0.8,oracle_precontact_risk,0.841155,0.581424,0.047389,0.996454,1.000000,0.415726,0.575000,0.233333,0.055556,0.314712,0.073437,0.491667,0.341008
7,0.8,particle_friction_belief,0.790065,0.543326,0.071974,0.975177,0.961538,0.346096,0.302778,0.405556,0.061111,0.287940,0.098707,0.236111,-0.012589
7,0.8,precontact_microslip_v4,0.791494,0.504592,0.135557,0.946809,0.948718,0.385067,0.294444,0.455556,0.077778,0.417027,0.169662,0.216667,-0.081809
7,0.8,recovery_aware_grasp_mpc,0.790565,0.509138,0.141191,0.943262,0.897436,0.363845,0.438889,0.366667,0.088889,0.363152,0.101038,0.319444,0.118973
7,0.8,tactile_temporal_filter,0.807302,0.544417,0.173013,0.719858,0.615385,0.257259,0.130556,0.594444,0.111111,0.176147,0.049670,0.061111,-0.259451
7,0.8,vision_gap_threshold,0.793522,0.524595,0.208142,0.560284,0.525641,0.325573,0.147222,0.608333,0.155556,0.156462,0.046508,0.077778,-0.261147
7,1.0,calibrated_precontact_microslip_v5,0.818440,0.527298,0.089300,0.957895,0.973333,0.316116,0.330556,0.444444,0.102778,0.345911,0.136938,0.250000,-0.034347
7,1.0,conformal_precontact_risk,0.796525,0.499743,0.097180,0.838596,0.813333,0.264716,0.230556,0.511111,0.111111,0.238302,0.062322,0.158333,-0.137682
7,1.0,ensemble_uncertainty_guard,0.774042,0.445427,0.152848,1.000000,1.000000,0.316355,0.325000,0.416667,0.097222,0.459146,0.193761,0.252778,-0.051189
7,1.0,force_derivative_detector,0.816631,0.536000,0.297911,0.512281,0.400000,0.218916,0.111111,0.602778,0.158333,0.129691,0.035231,0.025000,-0.284923
7,1.0,friction_cone_margin,0.803222,0.502550,0.131685,0.936842,0.973333,0.255043,0.263889,0.466667,0.111111,0.293211,0.106844,0.194444,-0.102685
7,1.0,mpc_grip_stabilizer,0.795276,0.513029,0.093020,0.961404,0.946667,0.296163,0.372222,0.411111,0.111111,0.344453,0.093807,0.288889,0.025284
7,1.0,normal_force_threshold,0.843058,0.591813,0.439278,0.171930,0.106667,0.185068,0.108333,0.655556,0.138889,0.075378,0.008894,0.016667,-0.282680
7,1.0,optical_tactile_classifier,0.810483,0.493146,0.141420,0.919298,0.946667,0.256598,0.177778,0.558333,0.113889,0.269265,0.097319,0.105556,-0.227811
7,1.0,oracle_precontact_risk,0.876337,0.630550,0.041919,0.996491,1.000000,0.356241,0.613889,0.244444,0.030556,0.316146,0.075532,0.513889,0.385929
